Edge ID,Capacity (vehicles/hour)
:11422903987_6,20.0
:11422903990_0,20.0
:11422903990_1,30.0
:11422903990_2,90.0
:11422903990_5,30.0
:11422903991_0,20.0
:11422903991_1,30.0
:11422903993_0,60.0
:11422903994_0,60.0
:11422903995_0,60.0
:11422904002_0,20.0
:11422904002_1,20.0
:11422904002_2,73.33333333333333
:11422904002_4,30.0
:11422904021_0,20.0
:11422904021_1,20.0
:11422904021_2,20.0
:11422904021_3,20.0
:11422904021_4,30.0
:11422904021_5,20.0
:11422904022_0,20.0
:11422904027_0,120.0
:11422904029_0,20.0
:11422904029_1,20.0
:11422904029_2,20.0
:11422904029_3,20.0
:11422904029_4,60.0
:11422904029_6,20.0
:11422904029_7,20.0
:11422904029_8,20.0
:11422904029_9,20.0
:11422904030_0,20.0
:11422904030_1,20.0
:11422904030_2,20.0
:11422904030_3,20.0
:11422904030_4,60.0
:11422904030_6,20.0
:11422904030_7,20.0
:11422904030_8,20.0
:11422904030_9,20.0
:11422904033_0,20.0
:11422904033_1,20.0
:11422904033_2,20.0
:11422904033_3,20.0
:11422904033_4,30.0
:11422904033_5,20.0
:11422904033_6,20.0
:11422904033_7,20.0
:11422904033_8,20.0
:11422904037_0,36.666666666666664
:11422904038_0,120.0
:11422904039_0,36.666666666666664
:11422904040_0,20.0
:11422904040_1,36.666666666666664
:11422904040_2,20.0
:11422904040_3,20.0
:11422904041_0,36.666666666666664
:11422904041_1,60.0
:11422904045_0,73.33333333333333
:11422904046_0,73.33333333333333
:11422904047_0,73.33333333333333
:11422904051_0,73.33333333333333
:11422904052_0,73.33333333333333
:11422904054_0,36.666666666666664
:11422904055_0,36.666666666666664
:11422904056_0,73.33333333333333
:11422904057_0,73.33333333333333
:11422904071_0,20.0
:11422904071_1,20.0
:11422904071_2,20.0
:11422904071_3,20.0
:11422904071_4,20.0
:11422904071_5,20.0
:11422904075_0,40.0
:11422904080_0,40.0
:11422904080_2,20.0
:11422904081_0,20.0
:11422904081_1,20.0
:11422904081_2,120.0
:11422904082_0,20.0
:11422904082_1,20.0
:11422904082_2,20.0
:11422904082_3,20.0
:11422904083_0,20.0
:11422904083_1,20.0
:11422904083_2,20.0
:11422904083_3,20.0
:11422904083_4,40.0
:11422904083_6,20.0
:11422904083_7,20.0
:11422904083_8,20.0
:11422904083_9,20.0
:11422904084_0,20.0
:11422904084_1,20.0
:11422904084_2,40.0
:11422904084_4,20.0
:11422904085_0,20.0
:11422904085_1,40.0
:11422904085_3,20.0
:11422904085_4,20.0
:11422904089_0,20.0
:11422904089_1,20.0
:11422904089_2,20.0
:11422904089_3,20.0
:11422904089_4,20.0
:11422904089_5,20.0
:11422904089_6,20.0
:11422904089_7,20.0
:11422904089_8,20.0
:11422904101_0,36.666666666666664
:11422904102_0,73.33333333333333
:11422904106_0,20.0
:11422904106_1,20.0
:11422904106_2,20.0
:11422904106_3,20.0
:11422904107_0,40.0
:11422904107_2,73.33333333333333
:11422904107_4,120.0
:11422904107_8,40.0
:11422904108_0,73.33333333333333
:11422904108_2,40.0
:11422904108_4,40.0
:11422904108_6,120.0
:11422904109_0,36.666666666666664
:11422904109_1,40.0
:11422904109_3,20.0
:11422904109_4,120.0
:11423006072_0,73.33333333333333
:11423006073_0,73.33333333333333
:11423006074_0,36.666666666666664
:11423006075_0,36.666666666666664
:11423006082_0,30.0
:11423006082_1,30.0
:11423006084_0,20.0
:11423006084_1,30.0
:11423006086_0,20.0
:11423006086_1,60.0
:11423006086_3,36.666666666666664
:11423006086_4,20.0
:11423006087_0,40.0
:11423006087_2,60.0
:11423006087_4,73.33333333333333
:11423006087_6,20.0
:11423006088_0,36.666666666666664
:11423006088_1,20.0
:11423006089_0,20.0
:11423006089_1,73.33333333333333
:11423006090_0,50.0
:11423006091_0,73.33333333333333
:11423006091_2,40.0
:11423006092_0,36.666666666666664
:11423006093_0,73.33333333333333
:11423006094_0,73.33333333333333
:11423006096_0,73.33333333333333
:11423006097_0,36.666666666666664
:11423006099_0,73.33333333333333
:11423006102_0,30.0
:11423006102_1,73.33333333333333
:11423006103_0,36.666666666666664
:11423006103_1,20.0
:11423006103_2,20.0
:11423006103_3,20.0
:11423006104_0,20.0
:11423006104_1,73.33333333333333
:11423006104_3,20.0
:11423006104_4,20.0
:11423006105_0,36.666666666666664
:11423006105_1,36.666666666666664
:11423006107_0,73.33333333333333
:11423006107_2,36.666666666666664
:11423006108_0,36.666666666666664
:11423006108_1,73.33333333333333
:11423006109_0,36.666666666666664
:11423006109_1,36.666666666666664
:11423006110_0,30.0
:11423006110_1,30.0
:11423006110_4,30.0
:11423006110_2,30.0
:11423006110_3,30.0
:11423006114_0,73.33333333333333
:11423006114_2,20.0
:11423006116_0,36.666666666666664
:11423006117_0,73.33333333333333
:11423006118_0,20.0
:11423006118_1,20.0
:11423006118_2,20.0
:11423006118_3,20.0
:11423006118_4,20.0
:11423006120_0,20.0
:11423006120_1,36.666666666666664
:11423006123_0,73.33333333333333
:11423006124_0,73.33333333333333
:11423006125_0,36.666666666666664
:11423006128_0,73.33333333333333
:11423006129_0,36.666666666666664
:11423006132_0,73.33333333333333
:11423006132_2,20.0
:11423006133_0,73.33333333333333
:11423006133_2,20.0
:11423006134_0,20.0
:11423006134_1,73.33333333333333
:11423006135_0,20.0
:11423006135_1,30.0
:11423006135_2,30.0
:11423006135_3,73.33333333333333
:11423006136_0,36.666666666666664
:11423006136_1,73.33333333333333
:11423006137_0,20.0
:11423006137_1,20.0
:11423006137_2,20.0
:11423006137_3,20.0
:11423006137_4,20.0
:11423006137_5,20.0
:11423006137_6,20.0
:11423006137_7,73.33333333333333
:11423006137_9,20.0
:11423006143_0,110.0
:11423006144_0,110.0
:11423006145_0,110.0
:11423006146_0,110.0
:11423006148_0,110.0
:11423006149_0,110.0
:11423006153_0,110.0
:11423006156_0,110.0
:11423006157_0,110.0
:11423006158_0,110.0
:11423006159_0,110.0
:11423006164_0,110.0
:11423006167_0,110.0
:11423006168_0,110.0
:11423023769_0,110.0
:11423023773_0,110.0
:11423023774_0,110.0
:11423023779_0,110.0
:11423023780_0,110.0
:11423023783_0,110.0
:11423023785_0,110.0
:11423023786_0,110.0
:11423023788_0,20.0
:11423023788_1,110.0
:11423023789_0,30.0
:11423023789_1,73.33333333333333
:11423023792_0,73.33333333333333
:11423023799_0,20.0
:11423023799_1,20.0
:11423023799_2,20.0
:11423023799_3,36.666666666666664
:11423023799_4,20.0
:11423023799_5,20.0
:11423023800_0,20.0
:11423023800_1,73.33333333333333
:11423023800_3,20.0
:11423023800_4,20.0
:11423023801_0,20.0
:11423023801_1,110.0
:11423023801_4,20.0
:11423023801_5,20.0
:11423023801_6,20.0
:11423023801_7,20.0
:11423023801_8,20.0
:11423023801_9,20.0
:11423023801_10,20.0
:11423023802_0,20.0
:11423023802_1,20.0
:11423023802_2,20.0
:11423023802_3,20.0
:11423023802_4,110.0
:11423023802_7,20.0
:11423023802_8,20.0
:11423023802_9,20.0
:11423023802_10,20.0
:11423023803_0,20.0
:11423023803_1,20.0
:11423023803_2,20.0
:11423023803_3,20.0
:11423023803_4,110.0
:11423023803_7,20.0
:11423023803_8,20.0
:11423023803_9,20.0
:11423023803_10,20.0
:11423072633_0,73.33333333333333
:11423072635_0,30.0
:11423072635_1,73.33333333333333
:11423072636_0,73.33333333333333
:11423072639_0,73.33333333333333
:11423072639_2,20.0
:11423072641_0,20.0
:11423072641_1,73.33333333333333
:11423072642_0,73.33333333333333
:11423072642_2,20.0
:11423072643_0,73.33333333333333
:11423072644_0,73.33333333333333
:11423072645_0,73.33333333333333
:11423072647_0,73.33333333333333
:11423072648_0,73.33333333333333
:11423072649_0,73.33333333333333
:11423072649_2,20.0
:11423072650_0,73.33333333333333
:11423072650_2,20.0
:11423072651_0,73.33333333333333
:11423072652_0,73.33333333333333
:11423072653_0,73.33333333333333
:11423072654_0,73.33333333333333
:11423072658_0,20.0
:11423072658_1,110.0
:11423072660_0,30.0
:11423072660_1,73.33333333333333
:11423072665_0,30.0
:11423072665_1,110.0
:11423072666_0,73.33333333333333
:11423072666_2,20.0
:11423072667_0,73.33333333333333
:11423072667_2,20.0
:11423072668_0,36.666666666666664
:11423095969_0,20.0
:11423095969_1,73.33333333333333
:11423095970_0,20.0
:11423095971_0,20.0
:11423095971_1,20.0
:11423095971_2,20.0
:11423095971_3,73.33333333333333
:11423095972_0,20.0
:11423095972_1,73.33333333333333
:11423095973_0,73.33333333333333
:11423095973_2,30.0
:11423095973_3,20.0
:11423095974_0,73.33333333333333
:11423095974_2,20.0
:11423095975_0,20.0
:11423095975_1,30.0
:11423095975_2,60.0
:11423095975_4,36.666666666666664
:11423095976_0,20.0
:11423095976_1,20.0
:11423095976_2,20.0
:11423095976_3,73.33333333333333
:11423095983_0,73.33333333333333
:11423095986_0,73.33333333333333
:11423095987_0,73.33333333333333
:11423095987_2,20.0
:11423095988_0,20.0
:11423095988_1,36.666666666666664
:11423095994_0,73.33333333333333
:11423095995_0,56.666666666666664
:11423095996_0,40.0
:11423095996_2,73.33333333333333
:11423095996_4,110.0
:11423095996_7,20.0
:11423095997_0,20.0
:11423095997_1,110.0
:11423095997_4,73.33333333333333
:11423095997_6,40.0
:11423095998_0,20.0
:11423095999_0,36.666666666666664
:11423095999_1,20.0
:11423096001_0,20.0
:11423096003_0,36.666666666666664
:11423096003_1,36.666666666666664
:11423096004_0,36.666666666666664
:11423096005_0,36.666666666666664
:11423096006_0,20.0
:11423096006_1,36.666666666666664
:11423096006_2,73.33333333333333
:11423096006_4,20.0
:11423096007_0,36.666666666666664
:11423096010_0,20.0
:11423096010_1,36.666666666666664
:11423096013_0,36.666666666666664
:11423096014_0,20.0
:11423096014_1,36.666666666666664
:11423096014_2,20.0
:11423096014_3,20.0
:11423096015_0,20.0
:11423096015_1,20.0
:11423096016_0,20.0
:11423096016_1,20.0
:11423096017_0,36.666666666666664
:11423096017_1,20.0
:11423096017_2,20.0
:11423096017_3,20.0
:11423096018_0,20.0
:11423096018_1,110.0
:11423096018_4,73.33333333333333
:11423096018_6,40.0
:11423096019_0,110.0
:11423096019_3,20.0
:11423096019_4,40.0
:11423096019_6,73.33333333333333
:11423096020_0,20.0
:11423096020_1,36.666666666666664
:11423096020_2,36.666666666666664
:11423096020_3,20.0
:11423096020_4,20.0
:11423096021_0,20.0
:11423096021_1,36.666666666666664
:11423096022_0,20.0
:11423096022_1,36.666666666666664
:11423096023_0,36.666666666666664
:11423096023_1,20.0
:11423096023_4,20.0
:11423096023_2,20.0
:11423096023_3,36.666666666666664
:11423096026_0,20.0
:11423096026_1,36.666666666666664
:11423096026_2,36.666666666666664
:11423096026_3,20.0
:11423096026_4,20.0
:11423096027_0,20.0
:11423096027_1,36.666666666666664
:11423096028_0,20.0
:11423096028_1,73.33333333333333
:11423096029_0,20.0
:11423096029_1,73.33333333333333
:11423096030_0,20.0
:11423096030_1,73.33333333333333
:11423182150_0,73.33333333333333
:11423182153_0,73.33333333333333
:11423182153_2,36.666666666666664
:11423182154_0,36.666666666666664
:11423182154_1,73.33333333333333
:11423182158_0,20.0
:11423182158_1,73.33333333333333
:11423182158_3,36.666666666666664
:11423182158_4,20.0
:11423182159_0,20.0
:11423182159_1,60.0
:11423182160_0,20.0
:11423182160_1,60.0
:11423182160_3,36.666666666666664
:11423182160_4,20.0
:11423182161_0,20.0
:11423182161_1,60.0
:11423182162_0,20.0
:11423182162_1,73.33333333333333
:11423189671_0,20.0
:11423189671_1,73.33333333333333
:11423189672_0,73.33333333333333
:11423189672_2,20.0
:11423189673_0,73.33333333333333
:11423189673_2,40.0
:11423189674_0,110.0
:11423189677_0,60.0
:11423189677_2,73.33333333333333
:11423189681_0,60.0
:11423189681_2,73.33333333333333
:11423189690_0,73.33333333333333
:11423189692_0,20.0
:11423189692_1,20.0
:11423189697_0,20.0
:11423189697_1,73.33333333333333
:11423189697_3,36.666666666666664
:11423189697_4,20.0
:11423189699_0,20.0
:11423189699_1,73.33333333333333
:11423189699_3,20.0
:11423189700_0,20.0
:11423189700_1,20.0
:11423189700_2,20.0
:11423189700_3,20.0
:11423189711_0,36.666666666666664
:11423189712_0,20.0
:11423189712_1,73.33333333333333
:11423189716_0,20.0
:11423189716_1,110.0
:11423189717_0,20.0
:11423189717_1,36.666666666666664
:11423189720_0,73.33333333333333
:11423189720_2,36.666666666666664
:11423189721_0,73.33333333333333
:11423189726_0,73.33333333333333
:11423189727_0,20.0
:11423189727_1,73.33333333333333
:11423189728_0,20.0
:11423189728_1,73.33333333333333
:11423208178_0,110.0
:11423208179_0,110.0
:11423208180_0,110.0
:11423208180_3,40.0
:11423208180_5,20.0
:11423208180_6,73.33333333333333
:11423208181_0,40.0
:11423208181_2,110.0
:11423208181_5,73.33333333333333
:11423208181_7,40.0
:11423208195_0,110.0
:11423208197_0,20.0
:11423208197_1,20.0
:11423208197_2,20.0
:11423208197_3,73.33333333333333
:11423208199_0,20.0
:11423208199_1,110.0
:11423208199_4,36.666666666666664
:11423208199_5,40.0
:11423208200_0,20.0
:11423208200_1,36.666666666666664
:11423208200_2,20.0
:11423208200_3,20.0
:11423208200_4,20.0
:11423208200_5,20.0
:11423208200_6,20.0
:11423208200_7,20.0
:11423208200_8,20.0
:11423208201_0,30.0
:11423208201_1,20.0
:11423208201_2,20.0
:11423208201_3,20.0
:11423208201_4,36.666666666666664
:11423208201_5,30.0
:11423208201_9,30.0
:11423208201_6,20.0
:11423208201_7,20.0
:11423208201_8,20.0
:11423208201_10,20.0
:11423208201_11,20.0
:11434853099_0,110.0
:11434853100_0,50.0
:11434853102_0,60.0
:11434853105_0,110.0
:11434853106_0,110.0
:11434853107_0,110.0
:11434853108_0,110.0
:11434853109_0,110.0
:11434853111_0,110.0
:11434853112_0,110.0
:11434853114_0,20.0
:11434853114_1,20.0
:11434853114_6,20.0
:11434853114_2,20.0
:11434853114_3,110.0
:11434853119_0,110.0
:11434853120_0,110.0
:11434853122_0,110.0
:11434853124_0,20.0
:11434853124_1,20.0
:11434853124_2,20.0
:11434853124_3,20.0
:11434853124_4,110.0
:11434853124_7,20.0
:11434853124_8,20.0
:11434853124_9,20.0
:11434853124_10,20.0
:11434853126_0,110.0
:11434853128_0,60.0
:11434853129_0,60.0
:11434853145_0,20.0
:11434853145_1,20.0
:11434853145_2,20.0
:11434853145_3,60.0
:11434853147_0,40.0
:11434853147_2,60.0
:11434853147_4,110.0
:11434853147_7,20.0
:11434853148_0,60.0
:11434853149_0,20.0
:11434853149_1,110.0
:11434853149_4,60.0
:11434853149_6,40.0
:11434853150_0,60.0
:11434853151_0,60.0
:11434853152_0,20.0
:11434853152_1,60.0
:11434853152_3,20.0
:11434853152_4,20.0
:11434853153_0,20.0
:11434853153_1,20.0
:11434853153_2,60.0
:11434853153_4,20.0
:11434853160_0,20.0
:11434853160_1,30.0
:11434853160_2,20.0
:11434853160_3,20.0
:11434853160_4,60.0
:11434853160_6,20.0
:11434853160_7,30.0
:11434853160_8,20.0
:11434853160_9,20.0
:11434853162_0,60.0
:11434853164_0,60.0
:11434853165_0,60.0
:11434853166_0,110.0
:11434853168_0,110.0
:11434865364_0,110.0
:11434865365_0,110.0
:11434865367_0,73.33333333333333
:11434865368_0,110.0
:11434869169_0,110.0
:11434869170_0,110.0
:11434869172_0,146.66666666666666
:11434869174_0,110.0
:11434869175_0,146.66666666666666
:11434869176_0,110.0
:11434869178_0,110.0
:11434869179_0,146.66666666666666
:11434869180_0,146.66666666666666
:11434869181_0,110.0
:11434869183_0,110.0
:11434869184_0,146.66666666666666
:11434869185_0,146.66666666666666
:11434869187_0,110.0
:11434869188_0,146.66666666666666
:11434869189_0,110.0
:11434869192_0,146.66666666666666
:11434869201_0,110.0
:11434869204_0,110.0
:11434869206_0,146.66666666666666
:11434869209_0,146.66666666666666
:11434869214_0,146.66666666666666
:11434869220_0,146.66666666666666
:11434869222_0,20.0
:11434869222_1,110.0
:11434869222_4,60.0
:11434869222_6,40.0
:11434869223_0,146.66666666666666
:11434869231_0,20.0
:11434869231_1,30.0
:11434869231_2,20.0
:11434869231_3,20.0
:11434869231_16,20.0
:11434869231_17,20.0
:11434869231_4,20.0
:11434869231_5,20.0
:11434869231_6,20.0
:11434869231_7,20.0
:11434869231_8,20.0
:11434869231_9,30.0
:11434869231_10,20.0
:11434869231_11,20.0
:11434869231_18,20.0
:11434869231_19,20.0
:11434869231_12,20.0
:11434869231_13,20.0
:11434869231_14,20.0
:11434869231_15,20.0
:11434869236_0,60.0
:11434869237_0,60.0
:11434869239_0,60.0
:11434869243_0,60.0
:11434869244_0,60.0
:11434869245_0,60.0
:11434869248_0,60.0
:11434869248_2,20.0
:11434869248_3,20.0
:11434869248_4,36.666666666666664
:11434869249_0,110.0
:11434869251_0,20.0
:11434869251_1,110.0
:11434869251_4,60.0
:11434869251_6,40.0
:11434869254_0,110.0
:11434869258_0,60.0
:11434869260_0,36.666666666666664
:11434869265_0,146.66666666666666
:11434869266_0,146.66666666666666
:11434869266_4,40.0
:11434869266_6,60.0
:11434869266_9,110.0
:11434869267_0,20.0
:11434869267_1,110.0
:11434869273_0,30.0
:11434869274_0,36.666666666666664
:11434869275_0,110.0
:11434869276_0,110.0
:11434869277_0,20.0
:11434869277_1,60.0
:11434869277_3,20.0
:11434869277_4,20.0
:11434869278_0,60.0
:11434869283_0,20.0
:11434869283_1,146.66666666666666
:11434869283_5,110.0
:11434869283_8,40.0
:11434869285_0,146.66666666666666
:11434869286_0,60.0
:11434869291_0,60.0
:11434869291_3,146.66666666666666
:11434869295_0,60.0
:11434869296_0,60.0
:11434869297_0,20.0
:11434869297_1,20.0
:11434869297_2,60.0
:11434869297_4,20.0
:11434869298_0,20.0
:11434869298_1,60.0
:11434869298_3,20.0
:11434869298_4,20.0
:11434869298_5,20.0
:11434869298_6,20.0
:11434869298_7,20.0
:11434869298_8,20.0
:11434869298_9,20.0
:11434869301_0,73.33333333333333
:11434869310_0,146.66666666666666
:11434869316_0,73.33333333333333
:11434869317_0,73.33333333333333
:11434869318_0,73.33333333333333
:11434869319_0,73.33333333333333
:11434869324_0,40.0
:11434869324_2,60.0
:11434869324_4,73.33333333333333
:11434869324_6,20.0
:11434869325_0,73.33333333333333
:11434869326_0,73.33333333333333
:11434869327_0,60.0
:11434869327_2,20.0
:11434869327_3,20.0
:11434869327_4,73.33333333333333
:11434869328_0,40.0
:11434869328_2,60.0
:11434869328_4,73.33333333333333
:11434869328_6,20.0
:11434869329_0,73.33333333333333
:11434869339_0,73.33333333333333
:11434869340_0,73.33333333333333
:11434869341_0,36.666666666666664
:11434869342_0,146.66666666666666
:11434869343_0,146.66666666666666
:11434869344_0,36.666666666666664
:11434869345_0,146.66666666666666
:11434869346_0,73.33333333333333
:11434869347_0,146.66666666666666
:11434869348_0,146.66666666666666
:11434869351_0,73.33333333333333
:11434869352_0,146.66666666666666
:11434869353_0,146.66666666666666
:11434869357_0,110.0
:11434869358_0,36.666666666666664
:11434869359_0,80.0
:11434869361_0,110.0
:11434869362_0,20.0
:11434869363_0,20.0
:11434869363_1,73.33333333333333
:11434869363_3,20.0
:11434869363_4,20.0
:11434869363_5,20.0
:11434869363_6,20.0
:11434869363_7,40.0
:11434869363_9,40.0
:11434869363_11,20.0
:11434869364_0,20.0
:11434869364_1,40.0
:11434869365_0,20.0
:11434869365_1,40.0
:11434869366_0,20.0
:11434869366_1,40.0
:11434869367_0,20.0
:11434869367_1,40.0
:11434869368_0,20.0
:11434869368_1,40.0
:11434869369_0,20.0
:11434869369_1,40.0
:11434869378_0,20.0
:11434869378_1,40.0
:11434869379_0,20.0
:11434869379_1,40.0
:11434869380_0,20.0
:11434869380_1,40.0
:11434869381_0,20.0
:11434869381_1,40.0
:11434869386_0,20.0
:11434869386_1,40.0
:11434869387_0,20.0
:11434869387_1,40.0
:11434869388_0,20.0
:11434869388_1,20.0
:11434869388_2,20.0
:11434869388_3,20.0
:11434869388_17,20.0
:11434869388_18,20.0
:11434869388_4,20.0
:11434869388_5,20.0
:11434869388_6,20.0
:11434869388_7,20.0
:11434869388_8,20.0
:11434869388_9,20.0
:11434869388_10,20.0
:11434869388_11,20.0
:11434869388_19,20.0
:11434869388_20,20.0
:11434869388_12,20.0
:11434869388_13,40.0
:11434869388_15,20.0
:11434869388_16,20.0
:11434869389_0,20.0
:11434869389_1,36.666666666666664
:11434869389_2,20.0
:11434869389_3,20.0
:11434869389_4,20.0
:11434869389_5,20.0
:11434869389_6,20.0
:11434869389_7,40.0
:11434869389_9,20.0
:11434869390_0,20.0
:11434869390_1,20.0
:11434869390_2,20.0
:11434869390_3,20.0
:11434869390_17,20.0
:11434869390_18,20.0
:11434869390_4,20.0
:11434869390_5,20.0
:11434869390_6,20.0
:11434869390_7,20.0
:11434869390_8,20.0
:11434869390_9,20.0
:11434869390_10,20.0
:11434869390_11,20.0
:11434869390_19,20.0
:11434869390_20,20.0
:11434869390_12,20.0
:11434869390_13,40.0
:11434869390_15,20.0
:11434869390_16,20.0
:11434869391_0,20.0
:11434869391_1,20.0
:11434869391_2,20.0
:11434869391_3,20.0
:11434869391_17,20.0
:11434869391_18,20.0
:11434869391_4,20.0
:11434869391_5,20.0
:11434869391_6,20.0
:11434869391_7,20.0
:11434869391_8,20.0
:11434869391_9,20.0
:11434869391_10,20.0
:11434869391_11,20.0
:11434869391_19,20.0
:11434869391_20,20.0
:11434869391_12,20.0
:11434869391_13,40.0
:11434869391_15,20.0
:11434869391_16,20.0
:11434869392_0,20.0
:11434869392_1,20.0
:11434869392_2,20.0
:11434869392_3,20.0
:11434869392_4,73.33333333333333
:11434869392_6,20.0
:11434869392_7,40.0
:11434869392_9,20.0
:11434869392_10,20.0
:11434869393_0,110.0
:11434869395_0,110.0
:11434869397_0,110.0
:11434869398_0,110.0
:11434869401_0,110.0
:11434869402_0,146.66666666666666
:11434869403_0,146.66666666666666
:11434869404_0,146.66666666666666
:11434869405_0,146.66666666666666
:11434869406_0,110.0
:11434869407_0,110.0
:11434869408_0,110.0
:11434869409_0,110.0
:11434869410_0,40.0
:11434869410_2,110.0
:11434869410_5,146.66666666666666
:11434869410_9,60.0
:11434869411_0,110.0
:11434869411_3,40.0
:11434869411_5,60.0
:11434869411_8,146.66666666666666
:11434869412_0,20.0
:11434869412_1,146.66666666666666
:11434869412_5,60.0
